# # # # # # # # # # # # # # # Date		TOTAL_ASSETS
20180601.00	7979645.18
20180604.00	8036719.70
20180605.00	8029722.07
20180606.00	8071482.07
20180607.00	8072903.50
20180608.00	8014096.22
20180611.00	8074987.71
20180612.00	8085453.63
20180613.00	8096433.56
20180614.00	8131754.90
20180615.00	8111408.44
20180618.00	8123784.30
20180619.00	8114893.51
20180620.00	8117301.40
20180621.00	8087206.98
20180622.00	8113028.03
20180625.00	8057520.46
20180626.00	8039338.02
20180627.00	8009467.54
20180628.00	7967333.44
20180629.00	7995630.14
20180702.00	8014150.17
20180703.00	8060964.51
20180704.00	8031673.79
20180705.00	8068040.94
20180706.00	8097732.18
20180709.00	8086928.85
20180710.00	8092108.17
20180711.00	8060184.97
20180712.00	8090833.85
20180713.00	8108672.44
20180716.00	8118389.72
20180717.00	8169814.36
20180718.00	8187690.35
20180719.00	8184140.10
20180720.00	8182479.78
20180723.00	8172059.76
20180724.00	8196261.01
20180725.00	8183721.72
20180726.00	8221854.05
20180727.00	8247559.28
20180730.00	8234623.81
20180731.00	8245581.17
20180801.00	8253777.87
20180802.00	8202965.33
20180803.00	8205880.22
20180806.00	8213448.48
20180807.00	8228695.09
20180808.00	8229753.41
20180809.00	8222920.19
20180810.00	8177435.30
20180813.00	8157865.23
20180814.00	8148103.24
20180816.00	8123842.84
20180817.00	8104080.57
20180820.00	8114580.43
20180821.00	8157592.15
20180822.00	8160754.08
20180823.00	8164085.54
20180824.00	8155131.75
20180827.00	8170754.67
20180828.00	8148326.90
20180829.00	8149387.42
20180830.00	8135712.53
20180831.00	8120568.49
20180903.00	8110966.82
20180904.00	8112931.78
20180905.00	8121523.56
20180906.00	8130608.92
20180907.00	8133628.49
20180910.00	8173655.60
20180911.00	8180855.13
20180912.00	8192228.83
20180913.00	8177087.77
20180914.00	8172897.71
20180917.00	8180258.23
20180918.00	8203735.95
20180919.00	8221964.99
20180920.00	8223442.79
20180921.00	8235101.10
20180924.00	8213960.67
20180925.00	8218628.72
20180926.00	8216793.28
20180927.00	8203722.61
20180928.00	8168344.61
20181001.00	8161258.93
20181002.00	8157593.95
20181003.00	8180263.94
20181004.00	8171614.65
20181005.00	8113275.52
20181008.00	8041781.77
20181009.00	8013533.87
20181010.00	7985271.49
20181011.00	7958412.20
20181012.00	7976090.86
20181015.00	7935242.27
20181016.00	7989168.21
20181017.00	7989879.45
20181018.00	7950044.46
20181019.00	7904350.04
20181022.00	7902485.78
20181023.00	7840233.52
20181024.00	7810636.95
20181025.00	7817203.27
20181026.00	7786742.16
20181029.00	7837610.52
20181030.00	7811686.91
20181031.00	7815123.71
20181101.00	7830773.09
20181102.00	7867523.70
20181105.00	7856644.70
20181106.00	7849446.91
20181107.00	7891802.45
20181108.00	7883801.25
20181109.00	7875913.12
20181112.00	7803650.48
20181113.00	7813002.48
20181114.00	7777251.91
20181115.00	7738844.69
20181116.00	7717177.75
20181119.00	7688653.49
20181120.00	7629231.36
20181121.00	7660761.52
20181122.00	7667715.68
20181123.00	7693260.40
20181126.00	7741136.12
20181127.00	7728717.61
20181128.00	7743262.37
20181129.00	7755398.42
20181130.00	7760720.13
20181203.00	7808268.22
20181204.00	7804616.64
20181205.00	7784863.03
20181206.00	7728671.12
20181207.00	7733755.54
20181210.00	7702391.25
20181211.00	7709671.81
20181212.00	7765418.77
20181213.00	7760710.07
20181214.00	7751096.10
20181217.00	7714288.00
20181218.00	7700556.03
20181219.00	7728352.35
20181220.00	7705976.17
20181221.00	7711769.83
20181227.00	7689463.36
20181228.00	7755590.82
20190102.00	7766211.34
20190103.00	7787160.16
20190104.00	7818544.81
20190107.00	7849175.53
20190108.00	7868746.49
20190109.00	7902456.36
20190110.00	7905733.68
20190111.00	7914216.61
20190114.00	7860605.45
20190115.00	7886754.96
20190116.00	7914634.84
20190117.00	7912259.74
20190118.00	7940170.82
20190121.00	7935842.62
20190122.00	7919708.65
20190123.00	7927182.22
20190124.00	7941222.17
20190125.00	7961500.81
20190128.00	7941984.85
20190129.00	7942906.11
20190130.00	7955412.40
20190131.00	7964488.98
20190201.00	7953598.40
20190204.00	7963073.48
20190205.00	7984040.77
20190206.00	7997465.28
20190207.00	7952747.47
20190208.00	7926384.45
20190211.00	7954159.67
20190212.00	7988346.39
20190213.00	7999926.08
20190214.00	8017837.00
20190215.00	8048005.26
20190218.00	8071105.26
20190219.00	8047605.94
20190220.00	8053809.53
20190221.00	8049129.65
20190222.00	8100214.87
20190225.00	8122220.60
20190226.00	8125176.95
20190227.00	8130957.88
20190228.00	8145231.95
20190301.00	8165967.19
20190304.00	8193310.74
20190305.00	8199370.48
20190306.00	8212715.95
20190307.00	8192291.33
20190307.00	8192291.33
20190308.00	8173070.71
20190311.00	8165842.39
20190312.00	8198490.16
20190313.00	8215261.56
20190314.00	8241597.43
20190315.00	8248527.19
20190318.00	8262457.21
20190319.00	8281034.62
20190320.00	8260425.34
20190321.00	8267150.65
20190322.00	8241181.26
20190325.00	8227037.61
20190326.00	8247293.99
20190327.00	8252921.08
20190328.00	8262429.45
20190329.00	8270671.61
20190401.00	8282076.80
20190402.00	8315080.64
20190403.00	8432726.04
20190404.00	8418382.70
20190405.00	8340711.06
